"","발생일","발생지_시군구","total사고건수","평균기온","일강수량","평균상대습도","합계일조시간"
"2179","2017-04-01","중랑구",4,8.8,0.5,60.5,10.3
"2180","2017-04-02","강남구",5,9.4,0,53.1,11.6
"2181","2017-04-02","강동구",2,8.6,0,53.1,11.6
"2182","2017-04-02","강북구",2,9.4,0,53.1,11.6
"2183","2017-04-02","강서구",4,9.6,0,53.1,11.6
"2184","2017-04-02","관악구",3,7.6,0,53.1,11.6
"2185","2017-04-02","광진구",2,9.2,0,53.1,11.6
"2186","2017-04-02","구로구",3,9.1,0,53.1,11.6
"2187","2017-04-02","금천구",3,9.6,0,53.1,11.6
"2188","2017-04-02","노원구",4,7.4,0,53.1,11.6
"2189","2017-04-02","도봉구",3,8.5,0,53.1,11.6
"2190","2017-04-02","동대문구",1,9.7,0,53.1,11.6
"2191","2017-04-02","동작구",3,8.7,0,53.1,11.6
"2192","2017-04-02","마포구",6,9.6,0,53.1,11.6
"2193","2017-04-02","서대문구",2,8.9,0,53.1,11.6
"2194","2017-04-02","서초구",5,8.8,0,53.1,11.6
"2195","2017-04-02","성동구",2,10,0,53.1,11.6
"2196","2017-04-02","성북구",3,8.9,0,53.1,11.6
"2197","2017-04-02","송파구",11,9.4,0,53.1,11.6
"2198","2017-04-02","양천구",2,10,0,53.1,11.6
"2199","2017-04-02","영등포구",5,10.3,0,53.1,11.6
"2200","2017-04-02","용산구",6,9.7,0,53.1,11.6
"2201","2017-04-02","은평구",3,7.2,0,53.1,11.6
"2202","2017-04-02","종로구",2,7.8,0,53.1,11.6
"2203","2017-04-02","중구",2,11.3,0,53.1,11.6
"2204","2017-04-02","중랑구",5,9.6,0,53.1,11.6
"2205","2017-04-03","강남구",8,12.4,0,45.6,11.7
"2206","2017-04-03","강동구",3,11.6,0,45.6,11.7
"2207","2017-04-03","강북구",2,12,0,45.6,11.7
"2208","2017-04-03","강서구",4,11.4,0,45.6,11.7
"2209","2017-04-03","관악구",2,10.1,0,45.6,11.7
"2210","2017-04-03","광진구",1,11.8,0,45.6,11.7
"2211","2017-04-03","구로구",1,10.6,0,45.6,11.7
"2212","2017-04-03","금천구",1,11.4,0,45.6,11.7
"2213","2017-04-03","노원구",5,9.8,0,45.6,11.7
"2214","2017-04-03","도봉구",4,10.9,0,45.6,11.7
"2215","2017-04-03","동대문구",4,12.5,0,45.6,11.7
"2216","2017-04-03","동작구",3,10.1,0,45.6,11.7
"2217","2017-04-03","마포구",2,11.9,0,45.6,11.7
"2218","2017-04-03","서대문구",4,11.2,0,45.6,11.7
"2219","2017-04-03","서초구",7,11.8,0,45.6,11.7
"2220","2017-04-03","성동구",4,12.6,0,45.6,11.7
"2221","2017-04-03","성북구",7,11.2,0,45.6,11.7
"2222","2017-04-03","송파구",6,12.3,0,45.6,11.7
"2223","2017-04-03","양천구",2,11.8,0,45.6,11.7
"2224","2017-04-03","영등포구",3,12.2,0,45.6,11.7
"2225","2017-04-03","용산구",2,12.1,0,45.6,11.7
"2226","2017-04-03","은평구",2,8.7,0,45.6,11.7
"2227","2017-04-03","종로구",3,9.9,0,45.6,11.7
"2228","2017-04-03","중구",3,11,0,45.6,11.7
"2229","2017-04-03","중랑구",3,12.4,0,45.6,11.7
"2230","2017-04-04","강남구",7,14.9,0,35.3,10.9
"2231","2017-04-04","강동구",2,13.8,0,35.3,10.9
"2232","2017-04-04","강북구",1,14.5,0,35.3,10.9
"2233","2017-04-04","강서구",5,14.3,0,35.3,10.9
"2234","2017-04-04","관악구",7,12.5,0,35.3,10.9
"2235","2017-04-04","광진구",2,14.4,0,35.3,10.9
"2236","2017-04-04","구로구",6,13.6,0,35.3,10.9
"2237","2017-04-04","금천구",1,14.3,0,35.3,10.9
"2238","2017-04-04","노원구",2,11.9,0,35.3,10.9
"2239","2017-04-04","도봉구",2,13.5,0,35.3,10.9
"2240","2017-04-04","동대문구",5,14.7,0,35.3,10.9
"2241","2017-04-04","동작구",1,13.2,0,35.3,10.9
"2242","2017-04-04","마포구",3,14.9,0,35.3,10.9
"2243","2017-04-04","서대문구",2,14,0,35.3,10.9
"2244","2017-04-04","서초구",4,14.6,0,35.3,10.9
"2245","2017-04-04","성동구",3,15,0,35.3,10.9
"2246","2017-04-04","성북구",4,13.8,0,35.3,10.9
"2247","2017-04-04","송파구",7,15,0,35.3,10.9
"2248","2017-04-04","양천구",4,14.6,0,35.3,10.9
"2249","2017-04-04","영등포구",7,15.4,0,35.3,10.9
"2250","2017-04-04","용산구",4,14.8,0,35.3,10.9
"2251","2017-04-04","은평구",2,11.7,0,35.3,10.9
"2252","2017-04-04","종로구",5,12.9,0,35.3,10.9
"2253","2017-04-04","중구",1,NA,0,35.3,10.9
"2254","2017-04-04","중랑구",3,14.6,0,35.3,10.9
"2255","2017-04-05","강남구",22,13,35,66,0
"2256","2017-04-05","강동구",4,12.4,31,66,0
"2257","2017-04-05","강북구",2,12.3,36.5,66,0
"2258","2017-04-05","강서구",5,12.5,30.5,66,0
"2259","2017-04-05","관악구",6,11.8,39.5,66,0
"2260","2017-04-05","광진구",3,12.8,33.5,66,0
"2261","2017-04-05","구로구",1,12.4,35,66,0
"2262","2017-04-05","금천구",1,12.9,35,66,0
"2263","2017-04-05","노원구",10,10.9,37.5,66,0
"2264","2017-04-05","도봉구",3,11.4,33.5,66,0
"2265","2017-04-05","동대문구",5,12.8,37.5,66,0
"2266","2017-04-05","동작구",7,12.5,31.5,66,0
"2267","2017-04-05","마포구",4,12.5,35.5,66,0
"2268","2017-04-05","서대문구",3,11.9,37,66,0
"2269","2017-04-05","서초구",12,13,37.5,66,0
"2270","2017-04-05","성동구",4,13.3,38,66,0
"2271","2017-04-05","성북구",4,11.8,39,66,0
"2272","2017-04-05","송파구",9,13.5,34,66,0
"2273","2017-04-05","양천구",2,12.9,37,66,0
"2274","2017-04-05","영등포구",5,13.2,35.5,66,0
"2275","2017-04-05","용산구",4,13,30.5,66,0
"2276","2017-04-05","은평구",3,11.6,24.5,66,0
"2277","2017-04-05","종로구",5,10.4,39.5,66,0
"2278","2017-04-05","중구",4,11.2,28,66,0
"2279","2017-04-05","중랑구",1,12.8,38,66,0
"2280","2017-04-06","강남구",14,11.6,2.5,90,0.3
"2281","2017-04-06","강동구",1,11.7,5.5,90,0.3
"2282","2017-04-06","강북구",1,11.5,3.5,90,0.3
"2283","2017-04-06","강서구",2,10.5,2,90,0.3
"2284","2017-04-06","관악구",3,10,3,90,0.3
"2285","2017-04-06","광진구",4,11.7,3.5,90,0.3
"2286","2017-04-06","구로구",2,10.4,1.5,90,0.3
"2287","2017-04-06","금천구",6,10.6,2,90,0.3
"2288","2017-04-06","노원구",6,11.3,3.5,90,0.3
"2289","2017-04-06","도봉구",2,11.3,5,90,0.3
"2290","2017-04-06","동대문구",4,11.4,3,90,0.3
"2291","2017-04-06","동작구",5,11.6,3,90,0.3
"2292","2017-04-06","마포구",9,10.5,2,90,0.3
"2293","2017-04-06","서대문구",4,10.4,2,90,0.3
"2294","2017-04-06","서초구",3,11.8,3.5,90,0.3
"2295","2017-04-06","성동구",7,11.7,3.5,90,0.3
"2296","2017-04-06","성북구",8,10.4,3.5,90,0.3
"2297","2017-04-06","송파구",10,12,4,90,0.3
"2298","2017-04-06","양천구",2,11,2,90,0.3
"2299","2017-04-06","영등포구",8,11,2,90,0.3
"2300","2017-04-06","용산구",2,11.3,2,90,0.3
"2301","2017-04-06","은평구",3,10.7,4,90,0.3
"2302","2017-04-06","중구",5,NA,2,90,0.3
"2303","2017-04-06","중랑구",4,11.5,4.5,90,0.3
"2304","2017-04-07","강남구",13,15,0,68.1,9
"2305","2017-04-07","강동구",2,15.3,0,68.1,9
"2306","2017-04-07","강북구",3,15.4,0,68.1,9
"2307","2017-04-07","강서구",5,13.9,0,68.1,9
"2308","2017-04-07","관악구",2,13.3,0,68.1,9
"2309","2017-04-07","광진구",2,15.3,0,68.1,9
"2310","2017-04-07","구로구",4,13.8,0,68.1,9
"2311","2017-04-07","금천구",4,14,0,68.1,9
"2312","2017-04-07","노원구",3,14.7,0,68.1,9
"2313","2017-04-07","도봉구",6,14.7,0,68.1,9
"2314","2017-04-07","동대문구",2,15.3,0,68.1,9
"2315","2017-04-07","동작구",4,14.6,0,68.1,9
"2316","2017-04-07","마포구",4,13.9,0,68.1,9
"2317","2017-04-07","서대문구",2,14,0,68.1,9
"2318","2017-04-07","서초구",13,15.4,0,68.1,9
"2319","2017-04-07","성동구",5,15.2,0,68.1,9
"2320","2017-04-07","성북구",3,14,0,68.1,9
"2321","2017-04-07","송파구",13,15.3,0,68.1,9
"2322","2017-04-07","양천구",2,14.8,0,68.1,9
"2323","2017-04-07","영등포구",5,15,0,68.1,9
"2324","2017-04-07","용산구",6,NA,0,68.1,9
"2325","2017-04-07","은평구",4,13.6,0,68.1,9
"2326","2017-04-07","종로구",5,12.3,0,68.1,9
"2327","2017-04-07","중구",2,13.2,0,68.1,9
"2328","2017-04-07","중랑구",2,15.5,0,68.1,9
"2329","2017-04-08","강남구",12,13.7,0.5,74.5,6.9
"2330","2017-04-08","강동구",4,14.3,0,74.5,6.9
"2331","2017-04-08","강북구",5,14.7,0.5,74.5,6.9
"2332","2017-04-08","강서구",9,11.8,0.5,74.5,6.9
"2333","2017-04-08","관악구",5,12.2,0.5,74.5,6.9
"2334","2017-04-08","광진구",5,14.1,0.5,74.5,6.9
"2335","2017-04-08","구로구",6,11.8,0.5,74.5,6.9
"2336","2017-04-08","금천구",3,11.8,0.5,74.5,6.9
"2337","2017-04-08","노원구",2,14,1,74.5,6.9
"2338","2017-04-08","도봉구",5,13.8,0.5,74.5,6.9
"2339","2017-04-08","동대문구",7,14.2,0.5,74.5,6.9
"2340","2017-04-08","동작구",8,13.1,0.5,74.5,6.9
"2341","2017-04-08","마포구",7,12.3,0.5,74.5,6.9
"2342","2017-04-08","서대문구",3,12.4,0.5,74.5,6.9
"2343","2017-04-08","서초구",6,13.7,0,74.5,6.9
"2344","2017-04-08","성동구",6,14.1,0.5,74.5,6.9
"2345","2017-04-08","성북구",4,13.3,0.5,74.5,6.9
"2346","2017-04-08","송파구",12,14.2,0,74.5,6.9
"2347","2017-04-08","양천구",8,12.7,0.5,74.5,6.9
"2348","2017-04-08","영등포구",6,13,0.5,74.5,6.9
"2349","2017-04-08","용산구",4,13.1,0.5,74.5,6.9
"2350","2017-04-08","은평구",4,11.6,1,74.5,6.9
"2351","2017-04-08","종로구",3,11.1,0.5,74.5,6.9
"2352","2017-04-08","중구",2,11.5,0.5,74.5,6.9
"2353","2017-04-08","중랑구",5,14.6,0,74.5,6.9
"2354","2017-04-09","강남구",8,14.9,0.5,59.6,6.7
"2355","2017-04-09","강동구",3,14.3,1,59.6,6.7
"2356","2017-04-09","강북구",2,14.8,0.5,59.6,6.7
"2357","2017-04-09","강서구",5,14.6,0.5,59.6,6.7
"2358","2017-04-09","관악구",3,13.4,0.5,59.6,6.7
"2359","2017-04-09","광진구",3,14.7,0.5,59.6,6.7
"2360","2017-04-09","구로구",6,14.4,0,59.6,6.7
"2361","2017-04-09","금천구",1,14.5,0,59.6,6.7
"2362","2017-04-09","노원구",2,13.5,0.5,59.6,6.7
"2363","2017-04-09","도봉구",3,14.4,0.5,59.6,6.7
"2364","2017-04-09","동대문구",2,14.8,1,59.6,6.7
"2365","2017-04-09","동작구",5,14.6,0.5,59.6,6.7
"2366","2017-04-09","마포구",5,14.5,0.5,59.6,6.7
"2367","2017-04-09","서대문구",2,14.2,0.5,59.6,6.7
"2368","2017-04-09","서초구",7,14.5,1,59.6,6.7
"2369","2017-04-09","성동구",3,15.2,0.5,59.6,6.7
"2370","2017-04-09","성북구",1,14,0.5,59.6,6.7
"2371","2017-04-09","송파구",5,15.2,1,59.6,6.7
"2372","2017-04-09","양천구",4,14.9,0,59.6,6.7
"2373","2017-04-09","영등포구",5,15.3,0,59.6,6.7
"2374","2017-04-09","용산구",5,14.9,0,59.6,6.7
"2375","2017-04-09","은평구",2,13.8,0.5,59.6,6.7
"2376","2017-04-09","종로구",1,12.5,0.5,59.6,6.7
"2377","2017-04-09","중구",2,13.2,0.5,59.6,6.7
"2378","2017-04-09","중랑구",5,15,1,59.6,6.7
"2379","2017-04-10","강남구",5,16.9,0,25.8,11.7
"2380","2017-04-10","강동구",2,16.2,0,25.8,11.7
"2381","2017-04-10","강북구",5,16.3,0,25.8,11.7
"2382","2017-04-10","강서구",6,16.1,0,25.8,11.7
"2383","2017-04-10","관악구",3,14.8,0,25.8,11.7
"2384","2017-04-10","광진구",3,16.7,0,25.8,11.7
"2385","2017-04-10","구로구",3,16.4,0,25.8,11.7
"2386","2017-04-10","금천구",4,16.5,0,25.8,11.7
"2387","2017-04-10","노원구",6,14.3,0,25.8,11.7
"2388","2017-04-10","도봉구",5,15.6,0,25.8,11.7
"2389","2017-04-10","동대문구",7,16.8,0,25.8,11.7
"2390","2017-04-10","동작구",5,16.1,0,25.8,11.7
"2391","2017-04-10","마포구",2,16.2,0,25.8,11.7
"2392","2017-04-10","서대문구",4,15.7,0,25.8,11.7
"2393","2017-04-10","서초구",6,16.3,0,25.8,11.7
"2394","2017-04-10","성동구",3,16.9,0,25.8,11.7
"2395","2017-04-10","성북구",5,15.5,0,25.8,11.7
"2396","2017-04-10","송파구",8,17,0,25.8,11.7
"2397","2017-04-10","양천구",3,16.7,0,25.8,11.7
"2398","2017-04-10","영등포구",7,17,0,25.8,11.7
"2399","2017-04-10","용산구",1,17,0,25.8,11.7
"2400","2017-04-10","은평구",3,14.8,0,25.8,11.7
"2401","2017-04-10","종로구",5,14.2,0,25.8,11.7
"2402","2017-04-10","중구",1,14.9,0,25.8,11.7
"2403","2017-04-10","중랑구",3,16.8,0,25.8,11.7
"2404","2017-04-11","강남구",9,15.7,0,36.8,9
"2405","2017-04-11","강동구",6,15.4,0,36.8,9
"2406","2017-04-11","강북구",5,15.8,0,36.8,9
"2407","2017-04-11","강서구",4,14.7,0,36.8,9
"2408","2017-04-11","관악구",3,13.7,0,36.8,9
"2409","2017-04-11","광진구",3,15.8,0,36.8,9
"2410","2017-04-11","구로구",3,15.1,0,36.8,9
"2411","2017-04-11","노원구",6,15,0,36.8,9
"2412","2017-04-11","도봉구",3,15.3,0,36.8,9
"2413","2017-04-11","동대문구",7,15.9,0,36.8,9
"2414","2017-04-11","동작구",5,15.4,0,36.8,9
"2415","2017-04-11","마포구",6,14.9,0,36.8,9
"2416","2017-04-11","서대문구",3,14.6,0,36.8,9
"2417","2017-04-11","서초구",7,15.6,0,36.8,9
"2418","2017-04-11","성동구",2,16,0,36.8,9
"2419","2017-04-11","성북구",8,15,0,36.8,9
"2420","2017-04-11","송파구",9,16.1,0,36.8,9
"2421","2017-04-11","양천구",9,15.7,0,36.8,9
"2422","2017-04-11","영등포구",6,15.9,0,36.8,9
"2423","2017-04-11","용산구",5,15.5,0,36.8,9
"2424","2017-04-11","은평구",4,13.6,0,36.8,9
"2425","2017-04-11","종로구",9,13.2,0,36.8,9
"2426","2017-04-11","중구",6,14,0,36.8,9
"2427","2017-04-11","중랑구",4,16.1,0,36.8,9
"2428","2017-04-12","강남구",8,12.1,0,21.8,11.2
"2429","2017-04-12","강동구",2,12.1,0,21.8,11.2
"2430","2017-04-12","강북구",2,11.9,0,21.8,11.2
"2431","2017-04-12","강서구",5,11.5,0,21.8,11.2
"2432","2017-04-12","관악구",4,10.1,0,21.8,11.2
"2433","2017-04-12","광진구",1,12,0,21.8,11.2
"2434","2017-04-12","구로구",2,11.6,0,21.8,11.2
"2435","2017-04-12","금천구",3,11.6,0,21.8,11.2
"2436","2017-04-12","노원구",3,11.4,0,21.8,11.2
"2437","2017-04-12","도봉구",3,11.5,0,21.8,11.2
"2438","2017-04-12","동대문구",4,12.2,0,21.8,11.2
"2439","2017-04-12","동작구",3,11.2,0,21.8,11.2
"2440","2017-04-12","마포구",2,11.3,0,21.8,11.2
"2441","2017-04-12","서대문구",3,11.3,0,21.8,11.2
"2442","2017-04-12","서초구",11,11.9,0,21.8,11.2
"2443","2017-04-12","성동구",5,12.4,0,21.8,11.2
"2444","2017-04-12","성북구",4,11.3,0,21.8,11.2
"2445","2017-04-12","송파구",5,12.3,0,21.8,11.2
"2446","2017-04-12","양천구",1,12.4,0,21.8,11.2
"2447","2017-04-12","영등포구",11,12.3,0,21.8,11.2
"2448","2017-04-12","용산구",2,11.9,0,21.8,11.2
"2449","2017-04-12","은평구",5,10,0,21.8,11.2
"2450","2017-04-12","종로구",5,9.5,0,21.8,11.2
"2451","2017-04-12","중구",3,10.3,0,21.8,11.2
"2452","2017-04-12","중랑구",6,12.4,0,21.8,11.2
"2453","2017-04-13","강남구",3,13.4,0,54,9.4
"2454","2017-04-13","강동구",4,12.8,0,54,9.4
"2455","2017-04-13","강북구",2,12.9,0,54,9.4
"2456","2017-04-13","강서구",8,12.7,0,54,9.4
"2457","2017-04-13","관악구",2,11.4,0,54,9.4
"2458","2017-04-13","광진구",6,13.2,0,54,9.4
"2459","2017-04-13","구로구",3,12.3,0,54,9.4
"2460","2017-04-13","금천구",3,12.7,0,54,9.4
"2461","2017-04-13","노원구",4,11.3,0,54,9.4
"2462","2017-04-13","도봉구",5,12.3,0,54,9.4
"2463","2017-04-13","동대문구",3,13.1,0,54,9.4
"2464","2017-04-13","동작구",3,12.7,0,54,9.4
"2465","2017-04-13","마포구",7,12.8,0,54,9.4
"2466","2017-04-13","서대문구",1,12.3,0,54,9.4
"2467","2017-04-13","서초구",9,13.3,0,54,9.4
"2468","2017-04-13","성동구",8,13.4,0,54,9.4
"2469","2017-04-13","성북구",4,12.2,0,54,9.4
"2470","2017-04-13","송파구",5,13.5,0,54,9.4
"2471","2017-04-13","양천구",8,13,0,54,9.4
"2472","2017-04-13","영등포구",5,13.3,0,54,9.4
"2473","2017-04-13","용산구",3,13.4,0,54,9.4
"2474","2017-04-13","은평구",1,11.3,0,54,9.4
"2475","2017-04-13","종로구",3,10.7,0,54,9.4
"2476","2017-04-13","중구",3,11.8,0,54,9.4
"2477","2017-04-13","중랑구",5,13.2,0,54,9.4
"2478","2017-04-14","강남구",10,14.1,4,57.9,4.6
"2479","2017-04-14","강동구",3,13.9,4.5,57.9,4.6
"2480","2017-04-14","강북구",2,13.5,9,57.9,4.6
"2481","2017-04-14","강서구",2,13.4,5.5,57.9,4.6
"2482","2017-04-14","구로구",2,13.1,5.5,57.9,4.6
"2483","2017-04-14","금천구",2,13.5,3.5,57.9,4.6
"2484","2017-04-14","노원구",5,11.8,5,57.9,4.6
"2485","2017-04-14","도봉구",6,13.1,9.5,57.9,4.6
"2486","2017-04-14","동대문구",5,13.7,5.5,57.9,4.6
"2487","2017-04-14","마포구",7,13.4,6.5,57.9,4.6
"2488","2017-04-14","서대문구",4,12.9,5.5,57.9,4.6
"2489","2017-04-14","서초구",8,14,4,57.9,4.6
"2490","2017-04-14","성동구",1,14.3,4.5,57.9,4.6
"2491","2017-04-14","성북구",3,12.8,6.5,57.9,4.6
"2492","2017-04-14","송파구",10,14.3,4.5,57.9,4.6
"2493","2017-04-14","양천구",3,13.8,6.5,57.9,4.6
"2494","2017-04-14","영등포구",3,13.9,6,57.9,4.6
"2495","2017-04-14","용산구",4,14,4,57.9,4.6
"2496","2017-04-14","은평구",5,13.3,8.5,57.9,4.6
"2497","2017-04-14","종로구",4,11.1,7,57.9,4.6
"2498","2017-04-14","중구",1,11.9,5,57.9,4.6
"2499","2017-04-14","중랑구",5,14,5,57.9,4.6
"2500","2017-04-15","강남구",5,17,0,59.4,9.8
"2501","2017-04-15","강동구",4,16.7,0,59.4,9.8
"2502","2017-04-15","강북구",3,16.6,0,59.4,9.8
"2503","2017-04-15","강서구",10,16.3,0,59.4,9.8
"2504","2017-04-15","관악구",1,15.3,0,59.4,9.8
"2505","2017-04-15","광진구",4,16.8,0,59.4,9.8
"2506","2017-04-15","구로구",2,16,0,59.4,9.8
"2507","2017-04-15","금천구",4,16.4,0,59.4,9.8
"2508","2017-04-15","노원구",2,16.2,0,59.4,9.8
"2509","2017-04-15","도봉구",3,16,0,59.4,9.8
"2510","2017-04-15","동대문구",3,16.8,0,59.4,9.8
"2511","2017-04-15","동작구",3,15.5,0,59.4,9.8
"2512","2017-04-15","마포구",2,16.8,0,59.4,9.8
"2513","2017-04-15","서대문구",4,16,0,59.4,9.8
"2514","2017-04-15","서초구",8,17,0,59.4,9.8
"2515","2017-04-15","성동구",1,17,0,59.4,9.8
"2516","2017-04-15","성북구",9,15.9,0,59.4,9.8
"2517","2017-04-15","송파구",6,17.5,0,59.4,9.8
"2518","2017-04-15","양천구",5,17,0,59.4,9.8
"2519","2017-04-15","영등포구",12,17.3,0,59.4,9.8
"2520","2017-04-15","용산구",4,16.8,0,59.4,9.8
"2521","2017-04-15","은평구",7,14.4,0,59.4,9.8
"2522","2017-04-15","종로구",3,14.3,0,59.4,9.8
"2523","2017-04-15","중구",2,15.7,0,59.4,9.8
"2524","2017-04-15","중랑구",4,17,0,59.4,9.8
"2525","2017-04-16","강남구",7,19.6,0,52.9,6.5
"2526","2017-04-16","강동구",5,18.1,0,52.9,6.5
"2527","2017-04-16","강북구",3,18.9,0,52.9,6.5
"2528","2017-04-16","강서구",2,18.4,0,52.9,6.5
"2529","2017-04-16","관악구",2,16.9,0,52.9,6.5
"2530","2017-04-16","광진구",3,18.4,0,52.9,6.5
"2531","2017-04-16","구로구",6,17.9,0,52.9,6.5
"2532","2017-04-16","금천구",1,18.6,0,52.9,6.5
"2533","2017-04-16","노원구",8,16.6,0,52.9,6.5
"2534","2017-04-16","도봉구",2,17.7,0,52.9,6.5
"2535","2017-04-16","동대문구",3,19.1,0,52.9,6.5
"2536","2017-04-16","동작구",4,17.5,0,52.9,6.5
"2537","2017-04-16","마포구",5,19.1,0,52.9,6.5
"2538","2017-04-16","서초구",8,18.6,0,52.9,6.5
"2539","2017-04-16","성북구",2,18.4,0,52.9,6.5
"2540","2017-04-16","송파구",7,19.4,0,52.9,6.5
"2541","2017-04-16","양천구",3,19.1,0,52.9,6.5
"2542","2017-04-16","영등포구",6,19.5,0,52.9,6.5
"2543","2017-04-16","용산구",3,19.2,0,52.9,6.5
"2544","2017-04-16","은평구",6,15.8,0,52.9,6.5
"2545","2017-04-16","종로구",3,17.5,0,52.9,6.5
"2546","2017-04-16","중구",1,18.5,0,52.9,6.5
"2547","2017-04-16","중랑구",2,19.4,0,52.9,6.5
"2548","2017-04-17","강남구",9,15.6,5.5,66.5,0.7
"2549","2017-04-17","강동구",3,14.4,5,66.5,0.7
"2550","2017-04-17","강북구",1,15,5.5,66.5,0.7
"2551","2017-04-17","강서구",2,14.5,6,66.5,0.7
"2552","2017-04-17","관악구",6,12.9,5,66.5,0.7
"2553","2017-04-17","광진구",4,14.7,5,66.5,0.7
"2554","2017-04-17","구로구",3,14.3,5.5,66.5,0.7
"2555","2017-04-17","노원구",4,13,6,66.5,0.7
"2556","2017-04-17","도봉구",1,13.7,6.5,66.5,0.7
"2557","2017-04-17","동대문구",6,15.2,5,66.5,0.7
"2558","2017-04-17","동작구",5,13.9,4.5,66.5,0.7
"2559","2017-04-17","마포구",2,14.5,5.5,66.5,0.7
"2560","2017-04-17","서초구",6,15.2,5,66.5,0.7
"2561","2017-04-17","성동구",3,15.7,5,66.5,0.7
"2562","2017-04-17","성북구",4,14.5,6,66.5,0.7
"2563","2017-04-17","송파구",8,15.9,4.5,66.5,0.7
"2564","2017-04-17","양천구",3,15.3,6,66.5,0.7
"2565","2017-04-17","영등포구",4,15.5,5.5,66.5,0.7
"2566","2017-04-17","용산구",6,15.4,4,66.5,0.7
"2567","2017-04-17","은평구",1,12.5,6.5,66.5,0.7
"2568","2017-04-17","종로구",5,12.9,6,66.5,0.7
"2569","2017-04-17","중구",2,13.9,1,66.5,0.7
"2570","2017-04-17","중랑구",2,15.4,5,66.5,0.7
"2571","2017-04-18","강남구",8,12.6,8,76.5,2.7
"2572","2017-04-18","강동구",3,11.9,9.5,76.5,2.7
"2573","2017-04-18","강북구",4,12,8,76.5,2.7
"2574","2017-04-18","강서구",2,12.2,3,76.5,2.7
"2575","2017-04-18","관악구",4,10.8,6,76.5,2.7
"2576","2017-04-18","광진구",4,12.2,8.5,76.5,2.7
"2577","2017-04-18","구로구",4,11.9,4,76.5,2.7
"2578","2017-04-18","금천구",2,12.3,6.5,76.5,2.7
"2579","2017-04-18","노원구",6,11.2,10,76.5,2.7
"2580","2017-04-18","도봉구",5,11.4,11,76.5,2.7
"2581","2017-04-18","동대문구",7,12.2,10,76.5,2.7
"2582","2017-04-18","동작구",5,12.1,7.5,76.5,2.7
"2583","2017-04-18","마포구",9,12,6.5,76.5,2.7
"2584","2017-04-18","서대문구",4,NA,0,76.5,2.7
"2585","2017-04-18","서초구",8,12.2,7,76.5,2.7
"2586","2017-04-18","성동구",7,12.8,9,76.5,2.7
"2587","2017-04-18","성북구",7,11.3,7,76.5,2.7
"2588","2017-04-18","송파구",5,12.8,7.5,76.5,2.7
"2589","2017-04-18","영등포구",4,12.9,5,76.5,2.7
"2590","2017-04-18","용산구",3,12.5,4.5,76.5,2.7
"2591","2017-04-18","은평구",1,10.3,5.5,76.5,2.7
"2592","2017-04-18","종로구",5,9.6,7.5,76.5,2.7
"2593","2017-04-18","중구",3,10.9,6.5,76.5,2.7
"2594","2017-04-18","중랑구",5,12.3,11.5,76.5,2.7
"2595","2017-04-19","강남구",16,13.6,0,43.1,12.3
"2596","2017-04-19","강동구",4,13.5,0,43.1,12.3
"2597","2017-04-19","강북구",6,13.5,0,43.1,12.3
"2598","2017-04-19","강서구",2,13,0,43.1,12.3
"2599","2017-04-19","관악구",3,11.8,0,43.1,12.3
"2600","2017-04-19","광진구",1,13.8,0,43.1,12.3
"2601","2017-04-19","구로구",1,13.2,0,43.1,12.3
"2602","2017-04-19","금천구",4,12.8,0,43.1,12.3
"2603","2017-04-19","노원구",2,12.1,0,43.1,12.3
"2604","2017-04-19","도봉구",2,12.8,0,43.1,12.3
"2605","2017-04-19","동대문구",8,13.4,0,43.1,12.3
"2606","2017-04-19","동작구",3,12.6,0,43.1,12.3
"2607","2017-04-19","마포구",2,13,0,43.1,12.3
"2608","2017-04-19","서대문구",2,12.3,0,43.1,12.3
"2609","2017-04-19","서초구",11,13.3,0,43.1,12.3
"2610","2017-04-19","성동구",1,13.8,0,43.1,12.3
"2611","2017-04-19","성북구",5,12.4,0,43.1,12.3
"2612","2017-04-19","송파구",8,13.8,0,43.1,12.3
"2613","2017-04-19","양천구",5,13.7,0,43.1,12.3
"2614","2017-04-19","영등포구",14,13.9,0,43.1,12.3
"2615","2017-04-19","용산구",5,13.7,0,43.1,12.3
"2616","2017-04-19","은평구",1,10.5,0,43.1,12.3
"2617","2017-04-19","종로구",4,10.2,0,43.1,12.3
"2618","2017-04-19","중구",3,11.9,0,43.1,12.3
"2619","2017-04-19","중랑구",6,13.8,0,43.1,12.3
"2620","2017-04-20","강남구",10,13.8,0,45.4,2.6
"2621","2017-04-20","강동구",1,13.1,0,45.4,2.6
"2622","2017-04-20","강북구",2,13.2,0,45.4,2.6
"2623","2017-04-20","강서구",7,12.9,0,45.4,2.6
"2624","2017-04-20","관악구",1,11.3,0,45.4,2.6
"2625","2017-04-20","광진구",1,13.4,0,45.4,2.6
"2626","2017-04-20","구로구",2,13,0,45.4,2.6
"2627","2017-04-20","금천구",3,13.2,0,45.4,2.6
"2628","2017-04-20","노원구",3,11.9,0,45.4,2.6
