"","발생일","발생지_시군구","사고건수"
"865","2017-01-10","동작구",1
"866","2017-01-10","마포구",1
"867","2017-01-10","중랑구",1
"868","2017-01-10","강남구",1
"869","2017-01-10","강남구",1
"870","2017-01-10","노원구",1
"871","2017-01-10","서대문구",1
"872","2017-01-10","송파구",1
"873","2017-01-10","영등포구",1
"874","2017-01-10","동작구",1
"875","2017-01-10","서초구",1
"876","2017-01-10","송파구",1
"877","2017-01-10","영등포구",1
"878","2017-01-10","중구",1
"879","2017-01-10","노원구",1
"880","2017-01-10","도봉구",1
"881","2017-01-10","마포구",1
"882","2017-01-10","송파구",1
"883","2017-01-10","양천구",1
"884","2017-01-10","강북구",1
"885","2017-01-10","강서구",1
"886","2017-01-10","강서구",1
"887","2017-01-10","광진구",1
"888","2017-01-10","동작구",1
"889","2017-01-10","용산구",1
"890","2017-01-10","구로구",1
"891","2017-01-10","금천구",1
"892","2017-01-10","성북구",1
"893","2017-01-10","송파구",1
"894","2017-01-10","중구",1
"895","2017-01-10","강남구",1
"896","2017-01-10","강서구",1
"897","2017-01-10","서대문구",1
"898","2017-01-10","송파구",1
"899","2017-01-10","강남구",1
"900","2017-01-10","강북구",1
"901","2017-01-10","강서구",1
"902","2017-01-10","관악구",1
"903","2017-01-10","광진구",1
"904","2017-01-10","동작구",1
"905","2017-01-10","서대문구",1
"906","2017-01-10","영등포구",1
"907","2017-01-10","중구",1
"908","2017-01-10","광진구",1
"909","2017-01-10","양천구",1
"910","2017-01-10","양천구",1
"911","2017-01-10","강남구",1
"912","2017-01-10","금천구",1
"913","2017-01-10","동대문구",1
"914","2017-01-11","강서구",1
"915","2017-01-11","동대문구",1
"916","2017-01-11","동작구",1
"917","2017-01-11","서대문구",1
"918","2017-01-11","성북구",1
"919","2017-01-11","송파구",1
"920","2017-01-11","중구",1
"921","2017-01-11","구로구",1
"922","2017-01-11","금천구",1
"923","2017-01-11","금천구",1
"924","2017-01-11","송파구",1
"925","2017-01-11","강서구",1
"926","2017-01-11","성동구",1
"927","2017-01-11","강남구",1
"928","2017-01-11","영등포구",1
"929","2017-01-11","은평구",1
"930","2017-01-11","노원구",1
"931","2017-01-11","강서구",1
"932","2017-01-11","관악구",1
"933","2017-01-11","동작구",1
"934","2017-01-11","송파구",1
"935","2017-01-11","영등포구",2
"936","2017-01-11","은평구",1
"937","2017-01-11","중구",1
"938","2017-01-11","강동구",1
"939","2017-01-11","송파구",1
"940","2017-01-11","종로구",1
"941","2017-01-11","강동구",1
"942","2017-01-11","마포구",1
"943","2017-01-11","송파구",1
"944","2017-01-11","용산구",1
"945","2017-01-11","중랑구",1
"946","2017-01-11","강서구",1
"947","2017-01-11","서대문구",1
"948","2017-01-11","서초구",1
"949","2017-01-11","성북구",1
"950","2017-01-11","성북구",1
"951","2017-01-11","용산구",1
"952","2017-01-11","동대문구",1
"953","2017-01-11","마포구",1
"954","2017-01-11","송파구",1
"955","2017-01-11","영등포구",1
"956","2017-01-11","영등포구",1
"957","2017-01-11","종로구",1
"958","2017-01-11","강남구",1
"959","2017-01-11","강남구",1
"960","2017-01-11","광진구",1
"961","2017-01-11","동대문구",1
"962","2017-01-11","성북구",1
"963","2017-01-11","중구",1
"964","2017-01-11","강서구",1
"965","2017-01-11","관악구",1
"966","2017-01-11","동대문구",1
"967","2017-01-11","송파구",1
"968","2017-01-11","종로구",1
"969","2017-01-11","강남구",1
"970","2017-01-11","노원구",1
"971","2017-01-11","마포구",1
"972","2017-01-11","서초구",1
"973","2017-01-11","송파구",1
"974","2017-01-11","종로구",1
"975","2017-01-11","강남구",1
"976","2017-01-11","노원구",1
"977","2017-01-11","도봉구",1
"978","2017-01-11","도봉구",1
"979","2017-01-11","마포구",1
"980","2017-01-11","서대문구",1
"981","2017-01-11","영등포구",1
"982","2017-01-11","종로구",1
"983","2017-01-11","강남구",1
"984","2017-01-11","강북구",1
"985","2017-01-11","광진구",1
"986","2017-01-11","구로구",1
"987","2017-01-11","도봉구",1
"988","2017-01-11","송파구",1
"989","2017-01-11","영등포구",1
"990","2017-01-11","종로구",1
"991","2017-01-11","중구",1
"992","2017-01-11","강서구",1
"993","2017-01-11","관악구",1
"994","2017-01-11","동대문구",1
"995","2017-01-11","동대문구",1
"996","2017-01-11","동작구",1
"997","2017-01-11","마포구",1
"998","2017-01-11","송파구",1
"999","2017-01-11","용산구",1
"1000","2017-01-11","강남구",1
"1001","2017-01-11","마포구",1
"1002","2017-01-11","종로구",1
"1003","2017-01-11","중랑구",1
"1004","2017-01-11","중랑구",1
"1005","2017-01-11","중랑구",1
"1006","2017-01-11","강남구",1
"1007","2017-01-11","도봉구",1
"1008","2017-01-11","동대문구",1
"1009","2017-01-11","종로구",1
"1010","2017-01-11","중랑구",1
"1011","2017-01-11","서초구",1
"1012","2017-01-11","성동구",1
"1013","2017-01-11","양천구",3
"1014","2017-01-11","용산구",1
"1015","2017-01-11","광진구",1
"1016","2017-01-11","광진구",1
"1017","2017-01-11","마포구",1
"1018","2017-01-11","서대문구",1
"1019","2017-01-11","영등포구",1
"1020","2017-01-11","중랑구",1
"1021","2017-01-11","동대문구",1
"1022","2017-01-11","서초구",1
"1023","2017-01-11","양천구",1
"1024","2017-01-11","중랑구",1
"1025","2017-01-11","강남구",1
"1026","2017-01-11","서대문구",1
"1027","2017-01-11","종로구",1
"1028","2017-01-11","강남구",2
"1029","2017-01-11","구로구",1
"1030","2017-01-11","동대문구",1
"1031","2017-01-11","동작구",1
"1032","2017-01-11","서초구",1
"1033","2017-01-12","강남구",1
"1034","2017-01-12","성북구",1
"1035","2017-01-12","양천구",1
"1036","2017-01-12","종로구",1
"1037","2017-01-12","중구",1
"1038","2017-01-12","강남구",1
"1039","2017-01-12","강북구",1
"1040","2017-01-12","노원구",1
"1041","2017-01-12","마포구",1
"1042","2017-01-12","송파구",1
"1043","2017-01-12","영등포구",1
"1044","2017-01-12","관악구",1
"1045","2017-01-12","구로구",1
"1046","2017-01-12","마포구",1
"1047","2017-01-12","노원구",1
"1048","2017-01-12","성북구",1
"1049","2017-01-12","송파구",1
"1050","2017-01-12","중랑구",1
"1051","2017-01-12","강서구",1
"1052","2017-01-12","도봉구",1
"1053","2017-01-12","서초구",1
"1054","2017-01-12","은평구",1
"1055","2017-01-12","강북구",1
"1056","2017-01-12","서초구",1
"1057","2017-01-12","성동구",1
"1058","2017-01-12","양천구",1
"1059","2017-01-12","용산구",1
"1060","2017-01-12","강동구",1
"1061","2017-01-12","관악구",1
"1062","2017-01-12","금천구",1
"1063","2017-01-12","성동구",1
"1064","2017-01-12","송파구",1
"1065","2017-01-12","강남구",1
"1066","2017-01-12","강서구",1
"1067","2017-01-12","도봉구",1
"1068","2017-01-12","서초구",1
"1069","2017-01-12","성북구",1
"1070","2017-01-12","중구",1
"1071","2017-01-12","강남구",1
"1072","2017-01-12","강서구",1
"1073","2017-01-12","동작구",1
"1074","2017-01-12","동작구",1
"1075","2017-01-12","서대문구",1
"1076","2017-01-12","서초구",1
"1077","2017-01-12","종로구",1
"1078","2017-01-12","도봉구",1
"1079","2017-01-12","동대문구",1
"1080","2017-01-12","마포구",1
"1081","2017-01-12","용산구",1
"1082","2017-01-12","은평구",1
"1083","2017-01-12","중구",1
"1084","2017-01-12","동작구",1
"1085","2017-01-12","송파구",1
"1086","2017-01-12","영등포구",1
"1087","2017-01-12","중구",1
"1088","2017-01-12","강남구",1
"1089","2017-01-12","동대문구",1
"1090","2017-01-12","마포구",1
"1091","2017-01-12","용산구",1
"1092","2017-01-12","강남구",1
"1093","2017-01-12","강남구",1
"1094","2017-01-12","강동구",1
"1095","2017-01-12","광진구",1
"1096","2017-01-12","동대문구",1
"1097","2017-01-12","동작구",1
"1098","2017-01-12","동작구",1
"1099","2017-01-12","중랑구",1
"1100","2017-01-12","구로구",1
"1101","2017-01-12","영등포구",1
"1102","2017-01-12","구로구",1
"1103","2017-01-12","금천구",1
"1104","2017-01-12","금천구",1
"1105","2017-01-12","도봉구",1
"1106","2017-01-12","동작구",1
"1107","2017-01-12","영등포구",1
"1108","2017-01-12","용산구",1
"1109","2017-01-12","용산구",1
"1110","2017-01-12","은평구",1
"1111","2017-01-12","강남구",1
"1112","2017-01-12","강북구",1
"1113","2017-01-12","서대문구",1
"1114","2017-01-12","송파구",1
"1115","2017-01-12","송파구",1
"1116","2017-01-12","양천구",1
"1117","2017-01-12","영등포구",1
"1118","2017-01-12","마포구",1
"1119","2017-01-12","성동구",1
"1120","2017-01-12","양천구",1
"1121","2017-01-12","양천구",1
"1122","2017-01-12","영등포구",1
"1123","2017-01-12","관악구",1
"1124","2017-01-12","관악구",1
"1125","2017-01-12","마포구",1
"1126","2017-01-12","서대문구",1
"1127","2017-01-12","강남구",1
"1128","2017-01-12","서초구",1
"1129","2017-01-12","영등포구",1
"1130","2017-01-12","중랑구",1
"1131","2017-01-12","강남구",1
"1132","2017-01-12","관악구",1
"1133","2017-01-12","구로구",1
"1134","2017-01-12","마포구",1
"1135","2017-01-12","양천구",1
"1136","2017-01-12","강남구",1
"1137","2017-01-12","강남구",1
"1138","2017-01-12","구로구",1
"1139","2017-01-12","동대문구",1
"1140","2017-01-12","동작구",1
"1141","2017-01-12","동작구",1
"1142","2017-01-12","서초구",1
"1143","2017-01-12","성동구",1
"1144","2017-01-12","송파구",1
"1145","2017-01-12","용산구",1
"1146","2017-01-13","도봉구",1
"1147","2017-01-13","영등포구",1
"1148","2017-01-13","중구",1
"1149","2017-01-13","마포구",1
"1150","2017-01-13","서초구",1
"1151","2017-01-13","용산구",1
"1152","2017-01-13","도봉구",1
"1153","2017-01-13","강남구",1
"1154","2017-01-13","구로구",1
"1155","2017-01-13","성동구",1
"1156","2017-01-13","마포구",1
"1157","2017-01-13","동작구",2
"1158","2017-01-13","마포구",1
"1159","2017-01-13","성북구",1
"1160","2017-01-13","송파구",1
"1161","2017-01-13","노원구",1
"1162","2017-01-13","송파구",1
"1163","2017-01-13","중구",1
"1164","2017-01-13","중랑구",1
"1165","2017-01-13","구로구",1
"1166","2017-01-13","노원구",1
"1167","2017-01-13","동작구",1
"1168","2017-01-13","동작구",1
"1169","2017-01-13","성북구",1
"1170","2017-01-13","양천구",1
"1171","2017-01-13","중랑구",1
"1172","2017-01-13","강남구",1
"1173","2017-01-13","강서구",1
"1174","2017-01-13","강서구",1
"1175","2017-01-13","동대문구",1
"1176","2017-01-13","동작구",1
"1177","2017-01-13","성북구",1
"1178","2017-01-13","송파구",1
"1179","2017-01-13","영등포구",1
"1180","2017-01-13","종로구",1
"1181","2017-01-13","강남구",1
"1182","2017-01-13","강동구",1
"1183","2017-01-13","동대문구",1
"1184","2017-01-13","서초구",1
"1185","2017-01-13","종로구",1
"1186","2017-01-13","중구",1
"1187","2017-01-13","중랑구",1
"1188","2017-01-13","동대문구",1
"1189","2017-01-13","서초구",1
"1190","2017-01-13","송파구",1
"1191","2017-01-13","은평구",1
"1192","2017-01-13","강남구",1
"1193","2017-01-13","서초구",1
"1194","2017-01-13","송파구",1
"1195","2017-01-13","강북구",1
"1196","2017-01-13","동작구",1
"1197","2017-01-13","송파구",1
"1198","2017-01-13","종로구",1
"1199","2017-01-13","종로구",1
"1200","2017-01-13","강남구",1
"1201","2017-01-13","강서구",1
"1202","2017-01-13","관악구",2
"1203","2017-01-13","도봉구",1
"1204","2017-01-13","동작구",1
"1205","2017-01-13","마포구",1
"1206","2017-01-13","서초구",2
"1207","2017-01-13","서초구",1
"1208","2017-01-13","송파구",1
"1209","2017-01-13","영등포구",1
"1210","2017-01-13","강북구",1
"1211","2017-01-13","관악구",1
"1212","2017-01-13","광진구",1
"1213","2017-01-13","강남구",1
"1214","2017-01-13","강남구",1
"1215","2017-01-13","구로구",1
"1216","2017-01-13","영등포구",1
"1217","2017-01-13","동작구",1
"1218","2017-01-13","성북구",1
"1219","2017-01-13","용산구",1
"1220","2017-01-13","구로구",1
"1221","2017-01-13","노원구",1
"1222","2017-01-13","노원구",1
"1223","2017-01-13","동대문구",1
"1224","2017-01-13","서초구",1
"1225","2017-01-13","서초구",1
"1226","2017-01-13","양천구",1
"1227","2017-01-13","중랑구",1
"1228","2017-01-13","강남구",1
"1229","2017-01-13","동대문구",1
"1230","2017-01-13","동작구",1
"1231","2017-01-13","서대문구",1
"1232","2017-01-13","송파구",1
"1233","2017-01-13","영등포구",1
"1234","2017-01-13","강남구",1
"1235","2017-01-13","강동구",1
"1236","2017-01-13","구로구",1
"1237","2017-01-13","동대문구",1
"1238","2017-01-13","마포구",1
"1239","2017-01-13","서초구",1
"1240","2017-01-13","송파구",1
"1241","2017-01-13","양천구",1
"1242","2017-01-13","강남구",1
"1243","2017-01-13","관악구",1
"1244","2017-01-13","노원구",1
"1245","2017-01-13","마포구",1
"1246","2017-01-13","용산구",1
"1247","2017-01-13","도봉구",1
"1248","2017-01-13","동대문구",1
"1249","2017-01-13","성북구",1
"1250","2017-01-13","중구",1
"1251","2017-01-13","강서구",1
"1252","2017-01-13","노원구",1
"1253","2017-01-13","도봉구",1
"1254","2017-01-13","마포구",1
"1255","2017-01-13","성동구",1
"1256","2017-01-13","성동구",1
"1257","2017-01-13","성북구",1
"1258","2017-01-13","송파구",1
"1259","2017-01-13","영등포구",1
"1260","2017-01-14","도봉구",1
"1261","2017-01-14","서초구",1
"1262","2017-01-14","송파구",1
"1263","2017-01-14","중구",1
"1264","2017-01-14","중구",1
"1265","2017-01-14","강서구",1
"1266","2017-01-14","구로구",1
"1267","2017-01-14","동작구",1
"1268","2017-01-14","은평구",1
"1269","2017-01-14","강남구",1
"1270","2017-01-14","서초구",1
"1271","2017-01-14","서초구",1
"1272","2017-01-14","송파구",1
"1273","2017-01-14","은평구",1
"1274","2017-01-14","은평구",1
"1275","2017-01-14","종로구",1
"1276","2017-01-14","성동구",1
"1277","2017-01-14","송파구",1
"1278","2017-01-14","영등포구",1
"1279","2017-01-14","은평구",1
"1280","2017-01-14","노원구",1
"1281","2017-01-14","동작구",1
"1282","2017-01-14","성북구",1
"1283","2017-01-14","강남구",1
"1284","2017-01-14","금천구",1
"1285","2017-01-14","서초구",1
"1286","2017-01-14","구로구",1
"1287","2017-01-14","서초구",1
"1288","2017-01-14","강남구",1
"1289","2017-01-14","마포구",1
"1290","2017-01-14","송파구",1
"1291","2017-01-14","강남구",1
"1292","2017-01-14","강남구",1
"1293","2017-01-14","강동구",1
"1294","2017-01-14","금천구",1
"1295","2017-01-14","서초구",1
"1296","2017-01-14","강남구",1
"1297","2017-01-14","노원구",1
"1298","2017-01-14","동작구",1
"1299","2017-01-14","서초구",1
"1300","2017-01-14","구로구",1
"1301","2017-01-14","성동구",1
"1302","2017-01-14","성북구",1
"1303","2017-01-14","강남구",1
"1304","2017-01-14","강남구",1
"1305","2017-01-14","동대문구",1
"1306","2017-01-14","서초구",2
"1307","2017-01-14","성동구",1
"1308","2017-01-14","강남구",1
"1309","2017-01-14","강남구",1
"1310","2017-01-14","노원구",1
"1311","2017-01-14","강서구",1
"1312","2017-01-14","관악구",1
"1313","2017-01-14","노원구",1
"1314","2017-01-14","마포구",1
"1315","2017-01-14","서초구",1
"1316","2017-01-14","서초구",1
"1317","2017-01-14","성동구",1
"1318","2017-01-14","은평구",1
"1319","2017-01-14","중구",1
"1320","2017-01-14","강동구",1
"1321","2017-01-14","광진구",1
"1322","2017-01-14","구로구",1
"1323","2017-01-14","서초구",1
"1324","2017-01-14","용산구",1
"1325","2017-01-14","강서구",1
"1326","2017-01-14","금천구",1
"1327","2017-01-14","구로구",1
"1328","2017-01-14","노원구",1
"1329","2017-01-14","성북구",1
"1330","2017-01-14","양천구",1
"1331","2017-01-14","강남구",1
"1332","2017-01-14","금천구",1
"1333","2017-01-14","마포구",1
"1334","2017-01-14","용산구",1
"1335","2017-01-14","중랑구",1
"1336","2017-01-14","강서구",1
"1337","2017-01-14","관악구",1
"1338","2017-01-14","금천구",1
"1339","2017-01-14","서초구",1
"1340","2017-01-14","은평구",1
"1341","2017-01-14","강남구",1
"1342","2017-01-14","강동구",1
"1343","2017-01-14","관악구",1
